date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer
0.022521,3,0.404255,0.087366,0.527819,0.003467,0.422915,0.414912
0.903234,2,0.893617,0.042332,0.443023,0.002885,0.440704,0.376316
0.022344,6,0.085106,0.040351,0.226718,0.003467,0.422915,0.414912
0.894385,3,0.021277,0.068242,0.54582,0.004572,0.476955,0.627632
0.031016,7,0.021277,0.056113,0.165427,0.003467,0.422915,0.414912
0.46905,7,0.787234,0.032395,0.346325,0.002131,0.23796,0.691667
0.433609,5,0.914894,0.072115,0.398542,0.003467,0.422915,0.414912
0.469935,6,0.723404,0.029452,0.514728,0.0021,0.416624,0.244298
0.442414,3,0.638298,0.075507,0.49881,0.005301,0.518643,0.500526
0.903102,6,0.638298,0.07956,0.453288,0.005343,0.494562,0.485965
0.880713,1,0.446809,0.032935,0.309878,0.002046,0.229156,0.838158
0.01761,4,0.255319,0.084694,0.379054,0.003467,0.422915,0.414912
0.447724,5,0.276596,0.042272,0.542993,0.002676,0.477214,0.628509
0.469139,2,0.340426,0.059175,0.523059,0.003897,0.50233,0.501316
0.894474,5,0.489362,0.057073,0.602946,0.003864,0.674003,0.422807
0.474315,7,0.893617,0.027951,0.256769,0.001859,0.17478,0.814912
0.429848,6,0.212766,0.041431,0.164237,0.003467,0.422915,0.414912
0.451396,4,0.06383,0.03891,0.431866,0.002597,0.494562,0.645614
0.013628,4,0.276596,0.043503,0.464445,0.003467,0.422915,0.414912
0.447502,7,0.361702,0.043593,0.606218,0.003035,0.394355,0.480263
0.438919,7,0.914894,0.048337,0.270455,0.003467,0.422915,0.414912
0.460997,6,0.212766,0.027021,0.223743,0.001801,0.20637,0.675439
0.881421,3,0.042553,0.044164,0.389319,0.002865,0.407302,0.616667
0.871953,7,0.212766,0.024529,0.191758,0.001539,0.216468,0.834649
0.473961,6,0.680851,0.028131,0.559506,0.001859,0.431383,0.596491
0.88151,5,0.191489,0.027501,0.164386,0.001772,0.273951,0.769737
0.017477,1,0.446809,0.087907,0.54091,0.003467,0.422915,0.414912
0.880757,2,0.468085,0.032034,0.340375,0.001483,0.231745,0.838158
0.443166,6,1.0,0.053531,0.503422,0.00381,0.455722,0.489474
0.45675,7,0.382979,0.029963,0.529604,0.001921,0.374935,0.715351
0.867307,3,0.787234,0.074547,0.617078,0.005014,0.618591,0.377193
0.876775,2,0.659574,0.084844,0.81568,0.005696,0.583118,0.467982
0.446883,7,0.021277,0.030323,0.475454,0.001926,0.414293,0.745175
0.474448,3,0.765957,0.036027,0.359268,0.00248,0.239254,0.314035
0.871997,1,0.042553,0.027981,0.192651,0.001111,0.316157,0.776316
0.464581,3,0.468085,0.112676,0.566647,0.007578,0.489125,0.538158
0.022831,3,0.851064,0.050648,0.437519,0.003467,0.422915,0.414912
0.009115,6,0.319149,0.082263,0.448378,0.003467,0.422915,0.414912
0.000133,5,0.744681,0.077039,0.54939,0.003467,0.422915,0.414912
0.027123,3,0.425532,0.07923,0.486909,0.003467,0.422915,0.414912
0.469006,6,0.87234,0.030263,0.339482,0.002032,0.298291,0.464912
0.902659,3,0.191489,0.05326,0.197114,0.003448,0.295961,0.762281
0.908057,6,0.446809,0.051759,0.536299,0.003515,0.564215,0.361404
0.880934,6,0.468085,0.027621,0.497173,0.001851,0.499482,0.617982
0.437901,5,0.617021,0.057554,0.48795,0.003467,0.422915,0.414912
0.469316,6,0.212766,0.041792,0.294109,0.002592,0.302434,0.522368
0.465643,6,0.042553,0.028161,0.252455,0.001934,0.349819,0.282456
0.911553,2,0.829787,0.043923,0.448527,0.002879,0.450803,0.49693
0.425468,4,0.021277,0.077279,0.291431,0.003467,0.422915,0.414912
0.87182,4,0.255319,0.027321,0.412824,0.001645,0.528224,0.606579
0.872085,3,0.765957,0.025399,0.398245,0.001678,0.390471,0.764035
0.473873,4,0.085106,0.02621,0.181047,0.001535,0.2913,0.728947
0.004557,1,0.361702,0.075417,0.4277,0.003467,0.422915,0.414912
0.876333,6,0.106383,0.023118,0.168253,0.000839,0.306059,0.753947
0.425114,3,0.042553,0.058394,0.227016,0.003467,0.422915,0.414912
0.000664,3,0.914894,0.124835,0.455668,0.003467,0.422915,0.414912
0.902792,6,0.06383,0.058815,0.360756,0.003862,0.464008,0.617544
0.871377,1,0.702128,0.036538,0.44213,0.00237,0.498187,0.729825
0.460865,3,0.468085,0.073106,0.552514,0.005033,0.46349,0.290789
0.871554,5,0.765957,0.026991,0.604582,0.001749,0.521491,0.600439
0.903013,4,0.404255,0.09229,0.596697,0.006217,0.645003,0.322807
0.902969,3,0.042553,0.087126,0.421154,0.005843,0.513465,0.507018
0.903102,6,0.680851,0.054161,0.459387,0.003639,0.468928,0.456579
0.91142,6,0.319149,0.046806,0.481702,0.003126,0.556965,0.426316
0.018539,4,1.0,0.054551,0.449271,0.003467,0.422915,0.414912
0.429096,3,0.87234,0.058034,0.372954,0.003467,0.422915,0.414912
0.906863,7,0.553191,0.037348,0.369384,0.002445,0.220611,0.689474
0.451352,3,0.93617,0.040531,0.555043,0.00166,0.433972,0.714912
0.424716,1,0.212766,0.058394,0.185957,0.003467,0.422915,0.414912
0.027521,5,0.021277,0.053861,0.278191,0.003467,0.422915,0.414912
0.465422,1,0.617021,0.028161,0.304225,0.001886,0.255049,0.627632
0.013539,2,0.702128,0.050889,0.477239,0.003467,0.422915,0.414912
0.907438,6,0.340426,0.086135,0.474115,0.005874,0.556447,0.341667
0.000398,4,0.829787,0.134622,0.578697,0.003467,0.422915,0.414912
0.429494,5,0.042553,0.049838,0.256174,0.003467,0.422915,0.414912
0.881421,3,0.234043,0.029993,0.237429,0.001921,0.292077,0.722368
0.031547,5,0.595745,0.057314,0.415353,0.003467,0.422915,0.414912
0.442458,4,0.978723,0.064909,0.452246,0.004599,0.458312,0.500526
0.456307,4,0.255319,0.031854,0.427849,0.001938,0.404195,0.734211
0.469316,6,0.702128,0.053921,0.553109,0.00354,0.465562,0.414035
0.009247,2,0.319149,0.103759,0.741148,0.003467,0.422915,0.414912
0.02199,5,0.12766,0.045455,0.195924,0.003467,0.422915,0.414912
0.031857,5,0.340426,0.056923,0.275513,0.003467,0.422915,0.414912
0.456175,1,0.87234,0.032695,0.430675,0.00215,0.395909,0.740789
0.907172,7,0.638298,0.074787,0.334424,0.004817,0.318747,0.74693
0.898589,1,0.148936,0.036478,0.161113,0.002397,0.294666,0.621491
0.468785,1,0.87234,0.031254,0.304671,0.002065,0.225013,0.557018
0.021902,3,0.808511,0.059475,0.496281,0.003467,0.422915,0.414912
0.88943,3,0.0,0.028702,0.413865,0.001857,0.382703,0.655263
0.013495,1,0.319149,0.106461,0.616037,0.003467,0.422915,0.414912
0.465156,2,0.276596,0.056413,0.389765,0.003895,0.344899,0.282895
0.004159,6,0.765957,0.089798,0.536596,0.003467,0.422915,0.414912
0.876598,5,0.404255,0.030593,0.567539,0.001961,0.562921,0.639035
0.428963,7,0.723404,0.068242,0.323267,0.003467,0.422915,0.414912
0.026901,5,0.510638,0.129008,0.580631,0.003467,0.422915,0.414912
0.42507,2,0.340426,0.067341,0.47233,0.003467,0.422915,0.414912
0.433963,6,0.702128,0.045334,0.335168,0.003467,0.422915,0.414912
0.875935,4,0.042553,0.030473,0.249331,0.00194,0.380373,0.769298
0.013406,6,0.553191,0.051249,0.383666,0.003467,0.422915,0.414912
0.00907,5,0.531915,0.049868,0.59997,0.003467,0.422915,0.414912
0.456705,6,0.021277,0.034016,0.512943,0.002266,0.434749,0.657895
0.447635,3,0.765957,0.075748,0.828622,0.00517,0.73537,0.353947
0.433919,5,0.12766,0.044884,0.129128,0.003467,0.422915,0.414912
0.452281,3,0.617021,0.033055,0.540018,0.00221,0.605386,0.548684
0.438299,7,0.404255,0.048337,0.363731,0.003467,0.422915,0.414912
0.031149,3,0.702128,0.056803,0.465784,0.003467,0.422915,0.414912
0.44352,7,0.106383,0.021706,0.284439,0.0014,0.338944,0.581579
0.90788,2,0.361702,0.075387,0.570068,0.004994,0.554117,0.473246
0.889253,6,0.638298,0.02672,0.482892,0.001853,0.485241,0.425
0.425689,2,0.531915,0.076498,0.541952,0.003467,0.422915,0.414912
0.434494,4,0.638298,0.054672,0.516662,0.003467,0.422915,0.414912
0.87682,3,0.957447,0.028612,0.436328,0.001446,0.280943,0.702193
0.442857,6,0.680851,0.083373,0.566349,0.005604,0.476696,0.513158
0.000442,5,0.531915,0.13105,0.510562,0.003467,0.422915,0.414912
0.898633,2,0.425532,0.138525,0.702618,0.009343,0.660798,0.368421
0.46936,7,0.297872,0.033415,0.335912,0.002227,0.305541,0.590789
0.893722,2,0.212766,0.015792,0.21928,0.001007,0.265665,0.744298
0.425468,4,0.680851,0.116278,0.554151,0.003467,0.422915,0.414912
0.018583,5,0.680851,0.054281,0.421303,0.003467,0.422915,0.414912
0.8812,5,0.489362,0.029392,0.54939,0.001957,0.544019,0.546491
0.911243,2,0.574468,0.043713,0.479917,0.002856,0.408856,0.578509
0.889208,5,0.106383,0.029122,0.284885,0.001834,0.362765,0.568421
0.867528,4,0.893617,0.029422,0.430378,0.001795,0.388918,0.821491
0.868015,1,0.191489,0.025459,0.099226,0.000694,0.117297,0.814474
0.026415,1,0.765957,0.093431,0.459536,0.003467,0.422915,0.414912
0.465156,2,0.574468,0.045004,0.451503,0.003151,0.515277,0.086404
0.898146,5,0.085106,0.051309,0.404641,0.003307,0.494562,0.687281
0.469758,2,0.914894,0.0396,0.432461,0.002694,0.298032,0.427632
0.438211,5,0.361702,0.071965,0.476495,0.003467,0.422915,0.414912
0.907305,3,0.914894,0.045665,0.367301,0.003126,0.49275,0.373246
0.903102,6,0.361702,0.073226,0.530943,0.00447,0.566546,0.47193
0.9158,7,0.255319,0.059175,0.271348,0.004032,0.280684,0.405702
0.017654,5,0.574468,0.057314,0.469652,0.003467,0.422915,0.414912
0.009424,6,0.446809,0.041732,0.532282,0.003467,0.422915,0.414912
0.425158,4,0.446809,0.062838,0.558465,0.003467,0.422915,0.414912
0.461174,3,0.297872,0.029152,0.404344,0.001934,0.416882,0.423684
0.000398,4,0.12766,0.062417,0.215115,0.003467,0.422915,0.414912
0.000398,4,0.276596,0.13105,0.44332,0.003467,0.422915,0.414912
0.894474,5,0.468085,0.06626,0.620649,0.004487,0.685655,0.413158
0.474271,6,0.893617,0.032725,0.328176,0.002173,0.120922,0.852632
0.894297,1,0.12766,0.036568,0.192205,0.002393,0.38348,0.615789
0.871953,7,0.297872,0.02672,0.359268,0.001462,0.288711,0.854825
0.876908,5,0.702128,0.030053,0.522612,0.002023,0.524858,0.519737
0.027123,3,0.914894,0.073646,0.383666,0.003467,0.422915,0.414912
0.9035,1,0.87234,0.03993,0.343053,0.002212,0.27188,0.707895
0.022565,4,0.638298,0.057644,0.437072,0.003467,0.422915,0.414912
0.443476,6,0.680851,0.043713,0.498066,0.003002,0.511393,0.408333
0.903411,6,0.361702,0.074997,0.56025,0.00494,0.586743,0.504825
0.442812,5,0.574468,0.053741,0.467272,0.003776,0.516313,0.298246
0.872395,3,0.148936,0.023028,0.151443,0.000841,0.24521,0.819737
0.876112,1,0.680851,0.024138,0.264653,0.000667,0.239254,0.856579
0.903367,5,1.0,0.085385,0.485272,0.005663,0.520456,0.537281
0.469625,6,0.212766,0.038759,0.29277,0.00263,0.273433,0.603947
0.881465,4,0.553191,0.028972,0.504314,0.001994,0.640083,0.175439
0.013716,6,0.319149,0.045755,0.403005,0.003467,0.422915,0.414912
0.446662,2,0.148936,0.014741,0.191461,0.00097,0.252719,0.539912
0.911376,5,0.765957,0.043623,0.460875,0.002831,0.425168,0.610526
0.872085,3,0.702128,0.028702,0.486611,0.001865,0.517866,0.592105
0.456175,1,0.829787,0.032485,0.451205,0.002158,0.420508,0.696491
0.00907,5,1.0,0.044554,0.578697,0.003467,0.422915,0.414912
0.455599,2,0.978723,0.050709,0.58554,0.003461,0.526929,0.52193
0.018318,6,0.170213,0.059625,0.13612,0.003467,0.422915,0.414912
0.03137,1,0.468085,0.067371,0.572151,0.003467,0.422915,0.414912
0.890315,2,0.659574,0.028882,0.581821,0.002042,0.59218,0.392544
0.429804,5,0.787234,0.060826,0.457602,0.003467,0.422915,0.414912
0.425822,5,0.12766,0.055242,0.130616,0.003467,0.422915,0.414912
0.460422,7,0.574468,0.029302,0.30958,0.001971,0.243138,0.608772
0.455511,7,0.87234,0.037799,0.58911,0.002555,0.405748,0.680702
0.894341,2,0.489362,0.119281,0.743231,0.007941,0.730451,0.436842
0.460555,3,0.340426,0.029272,0.494198,0.001955,0.571207,0.439035
0.875979,1,1.0,0.029122,0.341565,0.001865,0.341792,0.72193
0.464448,7,0.234043,0.023538,0.122434,0.001572,0.187985,0.636404
0.021902,3,0.723404,0.048487,0.443469,0.003467,0.422915,0.414912
0.908057,6,0.489362,0.048217,0.518298,0.00329,0.545831,0.348246
0.438963,1,0.489362,0.064309,0.478132,0.003467,0.422915,0.414912
0.425733,3,0.446809,0.098145,0.558316,0.003467,0.422915,0.414912
0.429804,5,0.191489,0.073316,0.24576,0.003467,0.422915,0.414912
0.889253,4,0.361702,0.028942,0.525141,0.001973,0.571207,0.382018
0.473563,1,0.425532,0.028372,0.338441,0.001913,0.181253,0.598684
0.438211,5,0.382979,0.076468,0.520381,0.003467,0.422915,0.414912
0.460511,2,0.425532,0.028852,0.540167,0.001944,0.564992,0.464474
0.867528,4,0.93617,0.037408,0.451354,0.001294,0.328068,0.834649
0.912482,2,0.978723,0.097694,0.453436,0.006666,0.422838,0.411404
0.456484,1,0.744681,0.037529,0.620202,0.002497,0.430347,0.514035
0.87151,4,0.276596,0.027771,0.524993,0.001813,0.560849,0.681579
0.470023,1,0.893617,0.030413,0.320143,0.002059,0.222165,0.587719
0.442458,4,0.617021,0.075207,0.484677,0.005388,0.533661,0.500526
0.447768,6,0.638298,0.041822,0.53734,0.002871,0.515018,0.370614
0.014026,6,0.829787,0.058785,0.555489,0.003467,0.422915,0.414912
0.867705,1,0.382979,0.032575,0.415204,0.001982,0.224754,0.878509
0.008938,2,0.361702,0.073616,0.703213,0.003467,0.422915,0.414912
0.470023,1,0.0,0.02606,0.249479,0.001757,0.249094,0.56886
0.907747,6,0.723404,0.042873,0.43856,0.002931,0.532108,0.284649
0.438963,1,0.510638,0.057974,0.472181,0.003467,0.422915,0.414912
0.438034,1,0.425532,0.095653,0.523951,0.003467,0.422915,0.414912
0.872439,4,0.276596,0.034106,0.461321,0.002221,0.613413,0.467544
0.460068,6,0.340426,0.032605,0.533175,0.002167,0.586225,0.303509
0.880713,1,0.595745,0.029422,0.236834,0.000841,0.219057,0.794298
0.911774,7,1.0,0.043923,0.273282,0.00291,0.359658,0.558772
0.911774,7,0.382979,0.055963,0.465338,0.003662,0.392543,0.675
0.438343,1,0.404255,0.093071,0.546712,0.003467,0.422915,0.414912
0.898898,1,0.787234,0.088387,0.600565,0.005648,0.520715,0.621491
0.902571,1,0.808511,0.089138,0.486462,0.005958,0.435267,0.471491
0.469669,7,0.787234,0.046205,0.346325,0.003091,0.362248,0.552632
0.44268,2,0.361702,0.080521,0.557275,0.005486,0.559555,0.362281
0.461174,3,0.914894,0.028852,0.380839,0.001942,0.394873,0.432018
0.013362,5,0.87234,0.116909,0.648616,0.003467,0.422915,0.414912
0.871953,7,0.914894,0.033896,0.43127,0.001697,0.260487,0.851316
0.872572,7,0.170213,0.02687,0.153377,0.000841,0.20378,0.841667
0.000221,7,0.723404,0.047286,0.311068,0.003467,0.422915,0.414912
0.425468,4,0.255319,0.087697,0.364624,0.003467,0.422915,0.414912
0.009424,6,0.723404,0.041912,0.537786,0.003467,0.422915,0.414912
0.442768,4,0.276596,0.05296,0.499554,0.003596,0.407043,0.565789
0.898987,3,0.234043,0.057073,0.329366,0.003668,0.369498,0.719298
0.429848,6,0.765957,0.085985,0.474412,0.003467,0.422915,0.414912
0.876864,4,0.659574,0.029152,0.533918,0.001986,0.505438,0.387281
0.438343,1,0.255319,0.051099,0.30363,0.003467,0.422915,0.414912
0.893987,1,0.191489,0.02684,0.186403,0.001712,0.295184,0.775439
0.876156,2,0.744681,0.025579,0.436031,0.000567,0.277317,0.813158
0.004956,3,0.489362,0.042572,0.549985,0.003467,0.422915,0.414912
0.876908,5,0.617021,0.030593,0.524695,0.002065,0.532885,0.527193
0.451838,7,0.744681,0.041762,0.723297,0.002744,0.511652,0.467982
0.876289,5,0.680851,0.044013,0.656501,0.006383,0.974883,0.100439
0.451838,7,0.148936,0.037168,0.276703,0.002509,0.297514,0.646053
0.000177,6,0.638298,0.072145,0.284588,0.003467,0.422915,0.414912
0.425025,1,0.212766,0.058394,0.196965,0.003467,0.422915,0.414912
0.911685,5,0.957447,0.046716,0.463553,0.003089,0.307872,0.545175
0.433875,4,0.914894,0.045334,0.390955,0.003467,0.422915,0.414912
0.903013,4,0.12766,0.080521,0.244124,0.005301,0.378042,0.666228
0.021902,3,0.148936,0.064519,0.19042,0.003467,0.422915,0.414912
0.030795,2,0.085106,0.05308,0.168105,0.003467,0.422915,0.414912
0.022875,4,0.680851,0.060196,0.456709,0.003467,0.422915,0.414912
0.008672,3,0.234043,0.078209,0.301101,0.003467,0.422915,0.414912
0.43883,5,0.531915,0.053891,0.321333,0.003467,0.422915,0.414912
0.894651,2,0.87234,0.076738,0.731181,0.004996,0.583118,0.614912
0.890005,2,0.085106,0.027201,0.252008,0.001776,0.404972,0.564035
0.447281,2,0.617021,0.088357,0.644749,0.006061,0.616779,0.414035
0.876421,1,0.361702,0.028462,0.347664,0.000721,0.216468,0.813158
0.447679,4,0.510638,0.071034,0.635376,0.00494,0.64811,0.283333
0.880359,7,0.170213,0.036568,0.122583,0.002443,0.186173,0.517544
0.889562,6,0.191489,0.028732,0.218387,0.001512,0.268773,0.634211
0.434229,5,0.276596,0.100396,0.466528,0.003467,0.422915,0.414912
0.447281,2,0.553191,0.088898,0.670783,0.006107,0.629467,0.369298
0.456086,6,0.404255,0.036598,0.671229,0.002457,0.578975,0.505263
0.91173,6,0.425532,0.104569,0.570217,0.006942,0.646815,0.486404
0.030839,3,0.574468,0.119521,0.573936,0.003467,0.422915,0.414912
0.898412,4,0.382979,0.09244,0.632252,0.006074,0.699379,0.517105
0.899164,7,1.0,0.082953,0.412824,0.00543,0.426463,0.560526
0.009513,1,0.680851,0.041732,0.547902,0.003467,0.422915,0.414912
0.014203,3,0.085106,0.040651,0.342309,0.003467,0.422915,0.414912
0.446883,7,0.553191,0.042602,0.376079,0.002858,0.373123,0.63114
0.8762,3,0.829787,0.032515,0.466528,0.000899,0.481098,0.57193
0.442547,6,0.723404,0.093971,0.599821,0.006506,0.547903,0.500526
0.460555,3,0.404255,0.029873,0.545671,0.002,0.573796,0.432018
0.469979,7,0.0,0.027501,0.349896,0.001884,0.310461,0.552632
0.428919,6,0.085106,0.073436,0.158733,0.003467,0.422915,0.414912
0.915667,4,0.914894,0.066621,0.424427,0.004503,0.365355,0.433333
0.443387,4,0.765957,0.098415,0.641922,0.006506,0.6261,0.475439
0.893987,1,0.170213,0.043203,0.187147,0.002056,0.285603,0.758333
0.004336,3,0.0,0.047076,0.480661,0.003467,0.422915,0.414912
0.893899,6,0.93617,0.050018,0.6626,0.003317,0.502848,0.677193
0.433432,1,0.978723,0.056083,0.417435,0.003467,0.422915,0.414912
0.46905,7,0.0,0.034136,0.36269,0.002266,0.30347,0.54693
0.871953,7,0.765957,0.033535,0.478578,0.001697,0.332729,0.851316
0.017654,5,0.042553,0.075057,0.462809,0.003467,0.422915,0.414912
0.459891,2,0.510638,0.040591,0.554151,0.002757,0.506473,0.573684
0.894385,3,0.191489,0.060136,0.242041,0.003174,0.371569,0.750439
0.021902,3,0.765957,0.083584,0.513389,0.003467,0.422915,0.414912
0.009867,2,0.914894,0.041732,0.532728,0.003467,0.422915,0.414912
0.90788,2,0.191489,0.043293,0.196519,0.002856,0.219575,0.710526
0.907792,7,0.808511,0.050588,0.422196,0.003369,0.395132,0.509211
0.031193,4,0.297872,0.114057,0.46623,0.003467,0.422915,0.414912
0.464581,3,0.276596,0.036448,0.360904,0.002501,0.394096,0.382018
0.875979,5,0.191489,0.029272,0.252901,0.001749,0.295961,0.848246
0.005177,1,0.0,0.042422,0.362095,0.003467,0.422915,0.414912
0.872174,5,0.085106,0.020986,0.154418,0.000845,0.311238,0.842105
0.43414,3,0.787234,0.121592,0.547307,0.003467,0.422915,0.414912
0.46082,2,0.042553,0.030383,0.266736,0.002102,0.340756,0.210526
0.424716,1,0.297872,0.062838,0.364475,0.003467,0.422915,0.414912
0.023008,7,0.851064,0.085925,0.334871,0.003467,0.422915,0.414912
0.446971,2,0.787234,0.094182,0.689081,0.006437,0.43449,0.469737
0.465599,5,0.808511,0.054131,0.491818,0.003768,0.433972,0.325439
0.867395,1,0.085106,0.018914,0.097441,0.001167,0.226567,0.875
0.899075,5,0.914894,0.05239,0.557721,0.003529,0.51709,0.46886
0.876289,5,0.723404,0.037108,0.61083,0.002549,0.878042,0.229386
0.009424,6,0.808511,0.041732,0.602202,0.003467,0.422915,0.414912
0.009778,7,0.468085,0.084304,0.53377,0.003467,0.422915,0.414912
0.889607,7,0.106383,0.035727,0.29277,0.002341,0.374417,0.641667
0.880315,6,0.12766,0.041371,0.174353,0.002736,0.25479,0.530263
0.893545,5,0.87234,0.077039,0.773282,0.00511,0.575608,0.553947
0.889562,6,0.425532,0.028942,0.593425,0.00204,0.613154,0.260526
0.906818,6,0.255319,0.044164,0.2831,0.002979,0.215432,0.572368
0.890138,5,0.446809,0.075627,0.724933,0.005301,0.768255,0.238596
0.013362,5,0.170213,0.060496,0.258108,0.003467,0.422915,0.414912
0.968895,1,0.276596,0.02651,0.180601,0.001724,0.184878,0.775
0.425291,7,0.361702,0.080611,0.311812,0.003467,0.422915,0.414912
0.867174,3,0.829787,0.030833,0.374888,0.002119,0.238477,0.420614
0.889961,1,0.170213,0.028912,0.146534,0.001878,0.245728,0.693421
0.031592,6,0.723404,0.07944,0.314787,0.003467,0.422915,0.414912
0.898102,4,0.510638,0.069323,0.609491,0.004524,0.584671,0.583333
0.911464,7,0.680851,0.044674,0.351235,0.002869,0.383739,0.708772
0.474404,2,0.340426,0.031404,0.392294,0.002137,0.24754,0.618421
0.464758,7,0.361702,0.027921,0.370277,0.001888,0.278094,0.570175
0.464448,7,0.574468,0.02681,0.267182,0.001799,0.244951,0.607456
0.013893,3,0.893617,0.074877,0.646236,0.003467,0.422915,0.414912
0.866953,5,0.553191,0.031494,0.355549,0.002115,0.277576,0.691228
0.031592,6,0.638298,0.083644,0.303927,0.003467,0.422915,0.414912
0.425202,5,0.212766,0.073856,0.246504,0.003467,0.422915,0.414912
0.899075,5,0.446809,0.064549,0.607855,0.004294,0.626359,0.516667
0.004734,5,0.87234,0.119731,0.60607,0.003467,0.422915,0.414912
0.434361,1,0.808511,0.059115,0.446296,0.003467,0.422915,0.414912
0.009336,4,0.212766,0.041341,0.287563,0.003467,0.422915,0.414912
0.473298,5,0.765957,0.027861,0.475751,0.00188,0.39332,0.507018
0.875979,1,0.787234,0.040471,0.53496,0.002646,0.467115,0.614035
0.451927,2,0.468085,0.038639,0.665576,0.002545,0.616261,0.534211
0.031105,2,0.106383,0.054161,0.1446,0.003467,0.422915,0.414912
0.871731,2,0.93617,0.028642,0.415948,0.001668,0.280425,0.814474
0.451042,3,0.957447,0.042182,0.632104,0.002779,0.438115,0.65614
0.876643,6,0.659574,0.044944,0.67108,0.003039,0.673744,0.385088
0.031061,1,0.085106,0.050829,0.103392,0.003467,0.422915,0.414912
0.013849,2,0.574468,0.087426,0.511306,0.003467,0.422915,0.414912
0.890315,2,0.617021,0.028942,0.565903,0.002054,0.605904,0.414035
0.429273,7,0.234043,0.067551,0.122731,0.003467,0.422915,0.414912
0.434184,4,0.319149,0.066891,0.520083,0.003467,0.422915,0.414912
